Cal_V	ADC
10.0	308.86
20.0	317.61
30.0	326.36
40.0	335.11
50.0	343.86
60.0	352.61
70.0	361.36
80.0	370.11
90.0	378.86
100.0	387.61
200.0	475.11
300.0	544.99
400.0	602.36
500.0	650.35
600.0	688.43
700.0	720.84
800.0	748.06
900.0	771.70
1000.0	792.21
1200.0	826.68
1400.0	855.74
1600.0	880.21
1800.0	900.51
2000.0	919.12
4000.0	1034.26
6000.0	1103.67
8000.0	1155.16
10000.0	1197.28
12000.0	1235.79
14000.0	1270.10
16000.0	1302.00
18000.0	1331.70
20000.0	1360.34
22000.0	1387.91
24000.0	1413.31
26000.0	1438.05
28000.0	1461.48
30000.0	1484.88
32000.0	1507.24
34000.0	1530.11
36000.0	1551.70
38000.0	1573.94
40000.0	1593.81
42000.0	1615.47
44000.0	1635.05
46000.0	1655.38
48000.0	1674.70
50000.0	1695.12
52000.0	1714.31
54000.0	1732.91
56000.0	1752.66
58000.0	1770.91
60000.0	1789.24
62000.0	1808.08
64000.0	1826.38
