Cal_V	ADC
10.0	269.88
20.0	278.54
30.0	287.26
40.0	296.04
50.0	304.89
60.0	313.81
70.0	322.79
80.0	331.84
90.0	340.95
100.0	350.13
200.0	445.55
300.0	522.62
400.0	584.89
500.0	638.12
600.0	679.04
700.0	714.62
800.0	742.60
900.0	768.94
1000.0	790.10
1200.0	825.01
1400.0	854.38
1600.0	881.29
1800.0	902.17
2000.0	920.46
4000.0	1039.32
6000.0	1111.30
8000.0	1164.85
10000.0	1208.92
12000.0	1248.86
14000.0	1284.68
16000.0	1317.86
18000.0	1347.34
20000.0	1374.86
22000.0	1401.26
24000.0	1428.71
26000.0	1453.38
28000.0	1477.12
30000.0	1501.82
32000.0	1524.78
34000.0	1547.67
36000.0	1570.58
38000.0	1591.93
40000.0	1612.74
42000.0	1632.87
44000.0	1653.96
46000.0	1674.81
48000.0	1695.64
50000.0	1714.86
52000.0	1736.04
54000.0	1755.22
56000.0	1772.99
58000.0	1792.17
60000.0	1812.72
62000.0	1830.81
64000.0	1849.25
