Cal_V	ADC
10.0	275.28
20.0	284.24
30.0	293.22
40.0	302.22
50.0	311.22
60.0	320.24
70.0	329.27
80.0	338.31
90.0	347.37
100.0	356.44
200.0	447.82
300.0	518.79
400.0	574.53
500.0	626.69
600.0	665.32
700.0	699.94
800.0	728.29
900.0	753.47
1000.0	776.25
1200.0	814.65
1400.0	847.21
1600.0	874.54
1800.0	896.25
2000.0	917.58
4000.0	1042.59
6000.0	1112.93
8000.0	1166.84
10000.0	1213.00
12000.0	1250.16
14000.0	1283.11
16000.0	1318.47
18000.0	1345.46
20000.0	1374.24
22000.0	1405.14
24000.0	1430.39
26000.0	1456.99
28000.0	1480.45
30000.0	1506.59
32000.0	1527.08
34000.0	1554.29
36000.0	1572.51
38000.0	1595.48
40000.0	1615.02
42000.0	1637.84
44000.0	1655.22
46000.0	1675.76
48000.0	1695.61
50000.0	1713.72
52000.0	1731.68
54000.0	1750.51
56000.0	1768.88
58000.0	1786.73
60000.0	1806.19
62000.0	1825.53
64000.0	1842.92
