Cal_V	ADC
10.0	317.65
20.0	325.96
30.0	334.34
40.0	342.79
50.0	351.30
60.0	359.88
70.0	368.53
80.0	377.24
90.0	386.02
100.0	394.86
200.0	486.94
300.0	560.64
400.0	621.91
500.0	671.08
600.0	712.00
700.0	744.24
800.0	772.01
900.0	795.33
1000.0	815.95
1200.0	849.90
1400.0	878.20
1600.0	902.32
1800.0	922.55
2000.0	940.40
4000.0	1054.98
6000.0	1124.09
8000.0	1175.79
10000.0	1218.29
12000.0	1256.49
14000.0	1290.83
16000.0	1321.86
18000.0	1351.35
20000.0	1379.22
22000.0	1404.57
24000.0	1430.02
26000.0	1454.66
28000.0	1477.70
30000.0	1501.02
32000.0	1523.11
34000.0	1546.00
36000.0	1567.32
38000.0	1588.14
40000.0	1609.61
42000.0	1629.59
44000.0	1649.78
46000.0	1670.15
48000.0	1690.84
50000.0	1709.60
52000.0	1728.70
54000.0	1748.39
56000.0	1767.07
58000.0	1785.99
60000.0	1804.43
62000.0	1822.75
64000.0	1840.04
