Cal_V	ADC
10.0	272.04
20.0	281.16
30.0	290.27
40.0	299.39
50.0	308.51
60.0	317.62
70.0	326.74
80.0	335.85
90.0	344.97
100.0	354.09
200.0	445.25
300.0	518.93
400.0	581.14
500.0	631.53
600.0	671.83
700.0	705.65
800.0	733.43
900.0	757.55
1000.0	779.17
1200.0	812.91
1400.0	841.34
1600.0	864.89
1800.0	886.17
2000.0	904.12
4000.0	1018.25
6000.0	1089.00
8000.0	1140.27
10000.0	1183.89
12000.0	1221.72
14000.0	1255.50
16000.0	1287.56
18000.0	1316.63
20000.0	1343.14
22000.0	1369.45
24000.0	1394.35
26000.0	1419.66
28000.0	1442.67
30000.0	1465.12
32000.0	1488.47
34000.0	1510.15
36000.0	1530.23
38000.0	1552.38
40000.0	1573.07
42000.0	1593.73
44000.0	1614.05
46000.0	1634.06
48000.0	1653.22
50000.0	1672.31
52000.0	1692.49
54000.0	1711.30
56000.0	1729.01
58000.0	1748.39
60000.0	1767.01
62000.0	1784.37
64000.0	1803.53
