Cal_V	ADC
10.0	280.63
20.0	289.27
30.0	297.97
40.0	306.75
50.0	315.59
60.0	324.51
70.0	333.48
80.0	342.53
90.0	351.65
100.0	360.83
200.0	456.37
300.0	532.90
400.0	598.12
500.0	651.42
600.0	694.73
700.0	729.32
800.0	758.74
900.0	784.44
1000.0	806.06
1200.0	841.84
1400.0	870.93
1600.0	895.37
1800.0	916.26
2000.0	935.89
4000.0	1053.27
6000.0	1123.52
8000.0	1176.78
10000.0	1220.43
12000.0	1259.07
14000.0	1293.84
16000.0	1325.38
18000.0	1354.81
20000.0	1382.88
22000.0	1409.44
24000.0	1435.30
26000.0	1459.94
28000.0	1483.34
30000.0	1506.79
32000.0	1529.05
34000.0	1552.03
36000.0	1573.17
38000.0	1593.87
40000.0	1615.44
42000.0	1636.66
44000.0	1656.15
46000.0	1676.85
48000.0	1697.27
50000.0	1716.61
52000.0	1736.08
54000.0	1755.43
56000.0	1774.39
58000.0	1792.97
60000.0	1812.87
62000.0	1831.22
64000.0	1848.74
