Cal_V	ADC
10.0	290.22
20.0	297.92
30.0	305.70
40.0	313.57
50.0	321.51
60.0	329.53
70.0	337.64
80.0	345.83
90.0	354.09
100.0	362.44
200.0	450.40
300.0	518.83
400.0	576.31
500.0	621.56
600.0	658.93
700.0	689.80
800.0	715.60
900.0	738.42
1000.0	757.65
1200.0	791.32
1400.0	818.55
1600.0	842.00
1800.0	861.01
2000.0	878.34
4000.0	990.76
6000.0	1060.27
8000.0	1112.82
10000.0	1155.84
12000.0	1192.86
14000.0	1227.15
16000.0	1259.14
18000.0	1288.68
20000.0	1316.47
22000.0	1342.22
24000.0	1368.28
26000.0	1391.58
28000.0	1415.33
30000.0	1438.02
32000.0	1461.47
34000.0	1482.30
36000.0	1503.88
38000.0	1525.29
40000.0	1545.89
42000.0	1566.77
44000.0	1586.33
46000.0	1606.98
48000.0	1627.43
50000.0	1645.94
52000.0	1665.51
54000.0	1684.49
56000.0	1704.32
58000.0	1722.42
60000.0	1741.92
62000.0	1759.57
64000.0	1778.71
