Cal_V	ADC
10.0	247.62
20.0	256.24
30.0	264.89
40.0	273.56
50.0	282.24
60.0	290.96
70.0	299.69
80.0	308.45
90.0	317.23
100.0	326.03
200.0	415.27
300.0	485.15
400.0	544.21
500.0	591.78
600.0	630.55
700.0	662.08
800.0	688.84
900.0	711.66
1000.0	731.39
1200.0	765.41
1400.0	792.24
1600.0	815.08
1800.0	835.00
2000.0	852.16
4000.0	964.20
6000.0	1033.24
8000.0	1084.45
10000.0	1127.64
12000.0	1163.98
14000.0	1197.31
16000.0	1227.95
18000.0	1256.94
20000.0	1284.08
22000.0	1308.96
24000.0	1333.86
26000.0	1357.83
28000.0	1381.33
30000.0	1402.53
32000.0	1425.12
34000.0	1446.85
36000.0	1467.70
38000.0	1489.25
40000.0	1509.85
42000.0	1528.81
44000.0	1549.98
46000.0	1569.57
48000.0	1588.01
50000.0	1606.75
52000.0	1627.21
54000.0	1644.79
56000.0	1663.11
58000.0	1682.02
60000.0	1700.94
62000.0	1718.05
64000.0	1736.19
