Cal_V	ADC
10.0	299.18
20.0	308.02
30.0	316.95
40.0	325.96
50.0	335.05
60.0	344.23
70.0	353.50
80.0	362.85
90.0	372.29
100.0	381.82
200.0	481.75
300.0	563.84
400.0	636.94
500.0	697.93
600.0	746.90
700.0	786.68
800.0	820.53
900.0	848.68
1000.0	872.60
1200.0	911.80
1400.0	942.61
1600.0	969.01
1800.0	991.12
2000.0	1009.98
4000.0	1131.49
6000.0	1203.95
8000.0	1257.55
10000.0	1302.17
12000.0	1340.75
14000.0	1375.07
16000.0	1406.76
18000.0	1437.70
20000.0	1464.87
22000.0	1492.38
24000.0	1517.56
26000.0	1542.39
28000.0	1566.78
30000.0	1589.95
32000.0	1613.31
34000.0	1635.19
36000.0	1655.72
38000.0	1678.05
40000.0	1698.49
42000.0	1719.03
44000.0	1739.58
46000.0	1759.53
48000.0	1779.19
50000.0	1798.13
52000.0	1817.55
54000.0	1835.74
56000.0	1853.31
58000.0	1873.83
60000.0	1892.44
62000.0	1910.71
64000.0	1929.90
