Cal_V	ADC
10.0	295.72
20.0	304.06
30.0	312.47
40.0	320.95
50.0	329.52
60.0	338.15
70.0	346.87
80.0	355.65
90.0	364.52
100.0	373.46
200.0	467.00
300.0	540.66
400.0	603.23
500.0	653.22
600.0	693.99
700.0	726.77
800.0	754.97
900.0	779.37
1000.0	800.19
1200.0	834.60
1400.0	862.60
1600.0	887.66
1800.0	907.02
2000.0	925.43
4000.0	1042.84
6000.0	1113.68
8000.0	1167.22
10000.0	1211.02
12000.0	1250.21
14000.0	1285.65
16000.0	1317.42
18000.0	1346.69
20000.0	1375.65
22000.0	1402.58
24000.0	1428.39
26000.0	1453.07
28000.0	1477.01
30000.0	1500.17
32000.0	1524.12
34000.0	1544.82
36000.0	1568.08
38000.0	1589.30
40000.0	1610.46
42000.0	1631.83
44000.0	1652.26
46000.0	1672.55
48000.0	1692.71
50000.0	1712.02
52000.0	1732.74
54000.0	1752.34
56000.0	1770.82
58000.0	1789.72
60000.0	1810.32
62000.0	1827.46
64000.0	1845.74
