Cal_V	ADC
10.0	143.35
20.0	151.63
30.0	159.91
40.0	168.19
50.0	176.47
60.0	184.75
70.0	193.03
80.0	201.31
90.0	209.59
100.0	217.87
200.0	300.66
300.0	366.14
400.0	419.55
500.0	462.65
600.0	497.93
700.0	527.81
800.0	552.63
900.0	574.74
1000.0	593.21
1200.0	625.27
1400.0	652.05
1600.0	674.42
1800.0	694.10
2000.0	711.82
4000.0	824.59
6000.0	893.36
8000.0	945.24
10000.0	989.44
12000.0	1028.64
14000.0	1062.18
16000.0	1093.89
18000.0	1123.54
20000.0	1151.24
22000.0	1177.44
24000.0	1203.07
26000.0	1228.16
28000.0	1251.78
30000.0	1274.85
32000.0	1298.28
34000.0	1320.23
36000.0	1341.70
38000.0	1363.24
40000.0	1384.32
42000.0	1404.54
44000.0	1425.22
46000.0	1445.82
48000.0	1465.61
50000.0	1484.97
52000.0	1505.43
54000.0	1524.02
56000.0	1543.49
58000.0	1563.16
60000.0	1581.31
62000.0	1600.31
64000.0	1619.51
