Cal_V	ADC
10.0	236.93
20.0	245.14
30.0	253.44
40.0	261.82
50.0	270.29
60.0	278.84
70.0	287.48
80.0	296.20
90.0	305.01
100.0	313.91
200.0	407.56
300.0	483.20
400.0	545.56
500.0	598.81
600.0	640.53
700.0	675.82
800.0	705.90
900.0	730.27
1000.0	753.33
1200.0	789.26
1400.0	821.63
1600.0	846.92
1800.0	868.46
2000.0	888.73
4000.0	1009.05
6000.0	1081.29
8000.0	1135.18
10000.0	1178.69
12000.0	1217.66
14000.0	1251.34
16000.0	1284.55
18000.0	1313.87
20000.0	1341.74
22000.0	1369.21
24000.0	1393.46
26000.0	1419.32
28000.0	1443.14
30000.0	1467.32
32000.0	1490.98
34000.0	1514.06
36000.0	1534.13
38000.0	1556.33
40000.0	1575.15
42000.0	1596.84
44000.0	1615.97
46000.0	1636.12
48000.0	1655.76
50000.0	1674.52
52000.0	1695.60
54000.0	1713.67
56000.0	1732.71
58000.0	1751.74
60000.0	1770.50
62000.0	1787.98
64000.0	1807.36
