Cal_V	ADC
10.0	283.53
20.0	291.37
30.0	299.28
40.0	307.27
50.0	315.34
60.0	323.49
70.0	331.73
80.0	340.04
90.0	348.42
100.0	356.89
200.0	445.95
300.0	516.13
400.0	573.75
500.0	620.58
600.0	658.34
700.0	690.15
800.0	717.43
900.0	739.54
1000.0	759.47
1200.0	794.04
1400.0	821.41
1600.0	844.75
1800.0	864.34
2000.0	882.49
4000.0	996.36
6000.0	1066.69
8000.0	1118.66
10000.0	1162.01
12000.0	1200.79
14000.0	1235.33
16000.0	1266.38
18000.0	1296.41
20000.0	1324.57
22000.0	1349.81
24000.0	1375.76
26000.0	1399.89
28000.0	1423.75
30000.0	1446.65
32000.0	1468.60
34000.0	1491.43
36000.0	1512.62
38000.0	1533.76
40000.0	1555.13
42000.0	1575.61
44000.0	1595.46
46000.0	1616.07
48000.0	1635.56
50000.0	1654.80
52000.0	1675.06
54000.0	1694.86
56000.0	1713.79
58000.0	1731.31
60000.0	1750.69
62000.0	1769.18
64000.0	1786.61
