Cal_V	ADC
10.0	120.10
20.0	128.41
30.0	136.79
40.0	145.23
50.0	153.74
60.0	162.31
70.0	170.94
80.0	179.63
90.0	188.39
100.0	197.21
200.0	288.93
300.0	365.01
400.0	429.43
500.0	483.11
600.0	525.89
700.0	560.90
800.0	589.73
900.0	614.75
1000.0	636.18
1200.0	670.82
1400.0	699.43
1600.0	723.94
1800.0	744.21
2000.0	762.00
4000.0	874.82
6000.0	942.59
8000.0	994.45
10000.0	1037.91
12000.0	1076.58
14000.0	1111.28
16000.0	1142.72
18000.0	1173.10
20000.0	1200.74
22000.0	1227.29
24000.0	1252.92
26000.0	1277.42
28000.0	1301.22
30000.0	1324.34
32000.0	1346.73
34000.0	1368.64
36000.0	1390.13
38000.0	1411.26
40000.0	1432.64
42000.0	1452.30
44000.0	1472.52
46000.0	1493.81
48000.0	1513.13
50000.0	1531.30
52000.0	1552.09
54000.0	1571.39
56000.0	1589.82
58000.0	1608.78
60000.0	1627.47
62000.0	1646.68
64000.0	1664.90
