Cal_V	ADC
10.0	249.12
20.0	257.12
30.0	265.16
40.0	273.23
50.0	281.34
60.0	289.48
70.0	297.66
80.0	305.87
90.0	314.12
100.0	322.40
200.0	407.09
300.0	473.84
400.0	529.27
500.0	573.45
600.0	608.04
700.0	638.92
800.0	663.56
900.0	685.78
1000.0	705.85
1200.0	736.94
1400.0	764.13
1600.0	787.12
1800.0	806.75
2000.0	823.83
4000.0	937.34
6000.0	1006.83
8000.0	1060.79
10000.0	1103.99
12000.0	1140.69
14000.0	1175.16
16000.0	1206.07
18000.0	1235.26
20000.0	1264.46
22000.0	1290.57
24000.0	1315.33
26000.0	1339.82
28000.0	1363.67
30000.0	1385.72
32000.0	1407.89
34000.0	1430.73
36000.0	1452.26
38000.0	1472.69
40000.0	1494.03
42000.0	1514.13
44000.0	1533.95
46000.0	1555.44
48000.0	1574.40
50000.0	1594.47
52000.0	1613.56
54000.0	1633.16
56000.0	1651.74
58000.0	1670.47
60000.0	1690.14
62000.0	1708.49
64000.0	1725.39
