Cal_V	ADC
10.0	285.70
20.0	294.61
30.0	303.52
40.0	312.43
50.0	321.35
60.0	330.26
70.0	339.17
80.0	348.08
90.0	356.99
100.0	365.90
200.0	455.01
300.0	525.60
400.0	584.70
500.0	632.00
600.0	671.09
700.0	703.51
800.0	729.42
900.0	753.11
1000.0	774.01
1200.0	806.77
1400.0	835.20
1600.0	858.19
1800.0	877.75
2000.0	896.96
4000.0	1010.72
6000.0	1079.56
8000.0	1131.69
10000.0	1174.74
12000.0	1212.28
14000.0	1246.27
16000.0	1277.94
18000.0	1308.01
20000.0	1335.28
22000.0	1362.19
24000.0	1386.60
26000.0	1411.19
28000.0	1434.96
30000.0	1457.50
32000.0	1480.14
34000.0	1501.94
36000.0	1522.92
38000.0	1545.09
40000.0	1566.06
42000.0	1585.51
44000.0	1606.54
46000.0	1626.68
48000.0	1646.58
50000.0	1665.64
52000.0	1686.08
54000.0	1705.02
56000.0	1723.13
58000.0	1742.02
60000.0	1761.20
62000.0	1779.16
64000.0	1796.99
