Cal_V	ADC
10.0	294.22
20.0	301.84
30.0	309.54
40.0	317.31
50.0	325.15
60.0	333.06
70.0	341.04
80.0	349.10
90.0	357.23
100.0	365.44
200.0	451.48
300.0	519.44
400.0	574.84
500.0	619.73
600.0	657.38
700.0	687.80
800.0	714.49
900.0	736.70
1000.0	756.69
1200.0	791.05
1400.0	817.90
1600.0	843.03
1800.0	861.77
2000.0	880.01
4000.0	995.79
6000.0	1066.26
8000.0	1119.24
10000.0	1163.80
12000.0	1202.65
14000.0	1236.78
16000.0	1268.58
18000.0	1299.19
20000.0	1327.23
22000.0	1353.72
24000.0	1379.63
26000.0	1404.34
28000.0	1428.29
30000.0	1451.44
32000.0	1474.74
34000.0	1496.31
36000.0	1517.85
38000.0	1539.83
40000.0	1560.90
42000.0	1580.75
44000.0	1601.02
46000.0	1622.12
48000.0	1641.84
50000.0	1662.23
52000.0	1682.14
54000.0	1701.11
56000.0	1719.64
58000.0	1739.21
60000.0	1757.63
62000.0	1775.74
64000.0	1795.57
