Cal_V	ADC
10.0	177.44
20.0	185.62
30.0	193.83
40.0	202.07
50.0	210.33
60.0	218.61
70.0	226.92
80.0	235.26
90.0	243.62
100.0	252.00
200.0	337.20
300.0	404.86
400.0	460.88
500.0	506.57
600.0	543.74
700.0	575.22
800.0	600.21
900.0	622.27
1000.0	642.92
1200.0	674.76
1400.0	702.20
1600.0	724.51
1800.0	744.27
2000.0	762.99
4000.0	875.11
6000.0	943.60
8000.0	996.25
10000.0	1040.52
12000.0	1079.37
14000.0	1113.43
16000.0	1144.99
18000.0	1174.64
20000.0	1202.77
22000.0	1229.15
24000.0	1254.67
26000.0	1279.73
28000.0	1303.71
30000.0	1327.02
32000.0	1349.45
34000.0	1371.81
36000.0	1393.51
38000.0	1414.75
40000.0	1435.32
42000.0	1455.60
44000.0	1476.90
46000.0	1496.31
48000.0	1516.62
50000.0	1536.38
52000.0	1557.18
54000.0	1576.22
56000.0	1594.33
58000.0	1614.64
60000.0	1632.77
62000.0	1651.55
64000.0	1670.84
