Cal_V	ADC
10.0	307.11
20.0	315.72
30.0	324.33
40.0	332.94
50.0	341.56
60.0	350.17
70.0	358.78
80.0	367.39
90.0	376.01
100.0	384.62
200.0	470.74
300.0	536.45
400.0	591.93
500.0	637.64
600.0	675.70
700.0	707.29
800.0	731.59
900.0	754.88
1000.0	774.75
1200.0	808.40
1400.0	834.66
1600.0	859.93
1800.0	879.90
2000.0	899.92
4000.0	1012.06
6000.0	1083.06
8000.0	1134.86
10000.0	1176.69
12000.0	1213.78
14000.0	1248.59
16000.0	1278.33
18000.0	1309.26
20000.0	1334.80
22000.0	1360.87
24000.0	1385.47
26000.0	1410.38
28000.0	1436.11
30000.0	1458.19
32000.0	1481.42
34000.0	1500.96
36000.0	1522.75
38000.0	1543.61
40000.0	1563.35
42000.0	1584.98
44000.0	1602.95
46000.0	1623.44
48000.0	1642.38
50000.0	1661.37
52000.0	1680.82
54000.0	1700.39
56000.0	1718.35
58000.0	1736.15
60000.0	1754.57
62000.0	1774.11
64000.0	1791.97
