Cal_V	ADC
10.0	296.58
20.0	305.16
30.0	313.79
40.0	322.48
50.0	331.23
60.0	340.04
70.0	348.91
80.0	357.83
90.0	366.81
100.0	375.85
200.0	469.45
300.0	545.19
400.0	606.92
500.0	658.21
600.0	699.53
700.0	732.23
800.0	761.15
900.0	785.81
1000.0	806.60
1200.0	841.06
1400.0	869.85
1600.0	894.35
1800.0	915.08
2000.0	932.69
4000.0	1047.82
6000.0	1116.92
8000.0	1169.12
10000.0	1211.87
12000.0	1250.61
14000.0	1284.81
16000.0	1316.50
18000.0	1345.03
20000.0	1373.41
22000.0	1399.25
24000.0	1424.72
26000.0	1448.92
28000.0	1472.79
30000.0	1496.42
32000.0	1518.47
34000.0	1540.82
36000.0	1562.68
38000.0	1583.43
40000.0	1604.37
42000.0	1624.75
44000.0	1645.22
46000.0	1665.44
48000.0	1684.78
50000.0	1704.75
52000.0	1723.43
54000.0	1742.56
56000.0	1761.49
58000.0	1780.06
60000.0	1798.47
62000.0	1816.95
64000.0	1835.17
