Cal_V	ADC
10.0	300.95
20.0	308.86
30.0	316.87
40.0	324.97
50.0	333.16
60.0	341.45
70.0	349.84
80.0	358.31
90.0	366.88
100.0	375.55
200.0	467.37
300.0	540.23
400.0	602.12
500.0	652.77
600.0	693.20
700.0	726.72
800.0	754.94
900.0	779.57
1000.0	800.17
1200.0	835.83
1400.0	863.52
1600.0	887.54
1800.0	907.47
2000.0	925.55
4000.0	1042.13
6000.0	1111.97
8000.0	1164.20
10000.0	1206.91
12000.0	1243.68
14000.0	1278.07
16000.0	1309.93
18000.0	1338.48
20000.0	1366.79
22000.0	1392.91
24000.0	1417.89
26000.0	1442.46
28000.0	1467.09
30000.0	1489.22
32000.0	1511.45
34000.0	1532.51
36000.0	1554.53
38000.0	1575.92
40000.0	1595.57
42000.0	1617.07
44000.0	1637.14
46000.0	1656.65
48000.0	1676.44
50000.0	1696.33
52000.0	1715.92
54000.0	1734.52
56000.0	1753.32
58000.0	1771.41
60000.0	1788.98
62000.0	1808.61
64000.0	1827.09
