Cal_V	ADC
10.0	275.97
20.0	283.81
30.0	291.68
40.0	299.58
50.0	307.53
60.0	315.51
70.0	323.53
80.0	331.59
90.0	339.69
100.0	347.82
200.0	431.24
300.0	497.21
400.0	550.65
500.0	594.63
600.0	630.42
700.0	659.48
800.0	684.86
900.0	707.14
1000.0	725.51
1200.0	757.62
1400.0	784.72
1600.0	807.62
1800.0	827.75
2000.0	845.60
4000.0	957.61
6000.0	1027.77
8000.0	1081.84
10000.0	1126.90
12000.0	1165.04
14000.0	1199.86
16000.0	1232.97
18000.0	1262.05
20000.0	1289.88
22000.0	1316.63
24000.0	1341.69
26000.0	1367.60
28000.0	1391.29
30000.0	1414.08
32000.0	1436.43
34000.0	1458.90
36000.0	1480.85
38000.0	1502.58
40000.0	1523.75
42000.0	1544.94
44000.0	1565.79
46000.0	1584.80
48000.0	1604.01
50000.0	1624.74
52000.0	1644.37
54000.0	1662.91
56000.0	1682.35
58000.0	1701.72
60000.0	1719.91
62000.0	1739.32
64000.0	1758.86
