Cal_V	ADC
10.0	272.97
20.0	281.20
30.0	289.48
40.0	297.82
50.0	306.22
60.0	314.67
70.0	323.18
80.0	331.75
90.0	340.38
100.0	349.06
200.0	439.01
300.0	510.78
400.0	570.32
500.0	619.03
600.0	658.09
700.0	690.16
800.0	718.16
900.0	741.24
1000.0	761.29
1200.0	795.91
1400.0	823.79
1600.0	847.22
1800.0	867.60
2000.0	886.17
4000.0	1001.43
6000.0	1072.66
8000.0	1126.80
10000.0	1170.89
12000.0	1208.84
14000.0	1243.89
16000.0	1275.40
18000.0	1305.78
20000.0	1332.39
22000.0	1358.71
24000.0	1384.60
26000.0	1409.01
28000.0	1432.93
30000.0	1456.34
32000.0	1478.71
34000.0	1500.95
36000.0	1522.56
38000.0	1544.56
40000.0	1565.89
42000.0	1586.23
44000.0	1606.93
46000.0	1626.90
48000.0	1646.47
50000.0	1666.07
52000.0	1685.43
54000.0	1705.25
56000.0	1723.30
58000.0	1743.62
60000.0	1761.92
62000.0	1780.43
64000.0	1798.76
