Cal_V	ADC
10.0	187.63
20.0	195.76
30.0	203.97
40.0	212.27
50.0	220.66
60.0	229.13
70.0	237.68
80.0	246.32
90.0	255.05
100.0	263.86
200.0	356.67
300.0	432.06
400.0	495.42
500.0	547.77
600.0	590.80
700.0	624.93
800.0	654.34
900.0	680.05
1000.0	702.36
1200.0	737.31
1400.0	767.27
1600.0	791.51
1800.0	812.69
2000.0	831.54
4000.0	949.97
6000.0	1021.45
8000.0	1075.01
10000.0	1119.41
12000.0	1158.25
14000.0	1192.56
16000.0	1225.13
18000.0	1254.07
20000.0	1282.20
22000.0	1309.78
24000.0	1334.65
26000.0	1360.34
28000.0	1383.20
30000.0	1405.69
32000.0	1429.89
34000.0	1451.14
36000.0	1472.28
38000.0	1493.80
40000.0	1514.33
42000.0	1535.64
44000.0	1556.64
46000.0	1576.51
48000.0	1595.12
50000.0	1615.81
52000.0	1635.43
54000.0	1653.88
56000.0	1673.22
58000.0	1692.90
60000.0	1711.54
62000.0	1729.74
64000.0	1749.51
