Cal_V	ADC
10.0	302.52
20.0	311.46
30.0	320.41
40.0	329.35
50.0	338.29
60.0	347.23
70.0	356.17
80.0	365.12
90.0	374.06
100.0	383.00
200.0	472.42
300.0	543.15
400.0	602.32
500.0	650.39
600.0	688.81
700.0	720.40
800.0	746.99
900.0	770.54
1000.0	790.90
1200.0	824.53
1400.0	852.79
1600.0	875.71
1800.0	896.12
2000.0	914.20
4000.0	1028.80
6000.0	1098.30
8000.0	1150.00
10000.0	1193.60
12000.0	1231.92
14000.0	1265.81
16000.0	1297.71
18000.0	1326.37
20000.0	1354.63
22000.0	1381.47
24000.0	1406.33
26000.0	1431.66
28000.0	1454.57
30000.0	1478.08
32000.0	1501.82
34000.0	1522.79
36000.0	1544.34
38000.0	1566.84
40000.0	1586.85
42000.0	1606.68
44000.0	1628.67
46000.0	1648.35
48000.0	1668.27
50000.0	1687.75
52000.0	1707.43
54000.0	1725.55
56000.0	1746.15
58000.0	1764.94
60000.0	1783.65
62000.0	1802.16
64000.0	1820.75
