Cal_V	ADC
10.0	262.15
20.0	270.75
30.0	279.41
40.0	288.13
50.0	296.91
60.0	305.76
70.0	314.67
80.0	323.65
90.0	332.69
100.0	341.79
200.0	436.30
300.0	515.22
400.0	582.95
500.0	637.68
600.0	682.30
700.0	718.30
800.0	748.03
900.0	774.79
1000.0	796.52
1200.0	834.07
1400.0	863.09
1600.0	888.27
1800.0	909.45
2000.0	927.86
4000.0	1047.13
6000.0	1119.24
8000.0	1172.23
10000.0	1216.05
12000.0	1254.42
14000.0	1290.05
16000.0	1321.57
18000.0	1350.94
20000.0	1379.06
22000.0	1405.90
24000.0	1431.75
26000.0	1455.27
28000.0	1480.12
30000.0	1503.66
32000.0	1525.99
34000.0	1548.17
36000.0	1571.06
38000.0	1591.52
40000.0	1613.19
42000.0	1634.01
44000.0	1654.22
46000.0	1674.17
48000.0	1694.89
50000.0	1714.99
52000.0	1735.01
54000.0	1754.00
56000.0	1773.36
58000.0	1791.31
60000.0	1811.56
62000.0	1829.39
64000.0	1847.55
