Cal_V	ADC
10.0	263.57
20.0	272.16
30.0	280.81
40.0	289.52
50.0	298.29
60.0	307.11
70.0	315.99
80.0	324.92
90.0	333.91
100.0	342.95
200.0	436.51
300.0	513.67
400.0	578.14
500.0	630.49
600.0	672.64
700.0	708.95
800.0	736.46
900.0	761.67
1000.0	783.53
1200.0	819.14
1400.0	847.95
1600.0	872.88
1800.0	893.98
2000.0	912.76
4000.0	1029.07
6000.0	1100.58
8000.0	1153.62
10000.0	1197.85
12000.0	1236.84
14000.0	1270.96
16000.0	1304.32
18000.0	1333.49
20000.0	1361.41
22000.0	1387.71
24000.0	1413.59
26000.0	1438.48
28000.0	1461.41
30000.0	1485.08
32000.0	1508.30
34000.0	1529.78
36000.0	1552.95
38000.0	1574.40
40000.0	1594.72
42000.0	1615.74
44000.0	1636.88
46000.0	1656.24
48000.0	1676.22
50000.0	1696.69
52000.0	1716.15
54000.0	1734.78
56000.0	1755.24
58000.0	1773.62
60000.0	1791.79
62000.0	1811.42
64000.0	1829.79
