Cal_V	ADC
10.0	334.22
20.0	342.83
30.0	351.43
40.0	360.03
50.0	368.63
60.0	377.24
70.0	385.84
80.0	394.44
90.0	403.05
100.0	411.65
200.0	497.68
300.0	562.11
400.0	616.16
500.0	660.59
600.0	696.61
700.0	726.71
800.0	751.90
900.0	775.42
1000.0	794.64
1200.0	826.34
1400.0	853.90
1600.0	877.90
1800.0	897.22
2000.0	914.93
4000.0	1030.26
6000.0	1100.28
8000.0	1153.51
10000.0	1196.98
12000.0	1235.06
14000.0	1269.79
16000.0	1301.77
18000.0	1331.60
20000.0	1359.25
22000.0	1385.50
24000.0	1412.39
26000.0	1436.04
28000.0	1459.95
30000.0	1483.18
32000.0	1505.95
34000.0	1528.09
36000.0	1550.27
38000.0	1572.29
40000.0	1592.30
42000.0	1612.93
44000.0	1633.57
46000.0	1653.37
48000.0	1674.16
50000.0	1693.75
52000.0	1712.73
54000.0	1731.41
56000.0	1751.42
58000.0	1769.25
60000.0	1787.79
62000.0	1807.09
64000.0	1825.40
