Cal_V	ADC
10.0	334.32
20.0	343.09
30.0	351.86
40.0	360.64
50.0	369.41
60.0	378.19
70.0	386.96
80.0	395.73
90.0	404.51
100.0	413.28
200.0	501.02
300.0	570.94
400.0	629.38
500.0	675.99
600.0	714.10
700.0	745.53
800.0	772.69
900.0	795.25
1000.0	815.36
1200.0	848.49
1400.0	875.85
1600.0	900.20
1800.0	919.80
2000.0	936.76
4000.0	1051.00
6000.0	1119.38
8000.0	1171.98
10000.0	1214.69
12000.0	1253.22
14000.0	1288.72
16000.0	1319.11
18000.0	1348.11
20000.0	1375.93
22000.0	1401.49
24000.0	1427.50
26000.0	1451.57
28000.0	1474.90
30000.0	1498.66
32000.0	1520.77
34000.0	1543.54
36000.0	1564.32
38000.0	1586.06
40000.0	1606.74
42000.0	1627.71
44000.0	1647.36
46000.0	1667.65
48000.0	1687.33
50000.0	1706.89
52000.0	1725.49
54000.0	1745.27
56000.0	1763.87
58000.0	1781.91
60000.0	1801.52
62000.0	1820.24
64000.0	1837.98
