Cal_V	ADC
10.0	332.79
20.0	340.71
30.0	348.67
40.0	356.68
50.0	364.72
60.0	372.81
70.0	380.94
80.0	389.11
90.0	397.33
100.0	405.58
200.0	490.43
300.0	557.26
400.0	613.10
500.0	656.27
600.0	692.31
700.0	722.38
800.0	747.98
900.0	770.43
1000.0	790.55
1200.0	822.18
1400.0	849.10
1600.0	871.36
1800.0	891.36
2000.0	908.84
4000.0	1021.58
6000.0	1091.58
8000.0	1145.05
10000.0	1187.01
12000.0	1225.41
14000.0	1258.74
16000.0	1290.97
18000.0	1319.65
20000.0	1347.86
22000.0	1373.89
24000.0	1398.84
26000.0	1423.20
28000.0	1447.53
30000.0	1469.83
32000.0	1492.84
34000.0	1514.94
36000.0	1537.26
38000.0	1557.61
40000.0	1579.68
42000.0	1598.16
44000.0	1619.17
46000.0	1640.33
48000.0	1658.69
50000.0	1678.24
52000.0	1697.55
54000.0	1718.32
56000.0	1736.13
58000.0	1755.13
60000.0	1774.06
62000.0	1791.90
64000.0	1811.36
