Cal_V	ADC
10.0	155.21
20.0	163.72
30.0	172.29
40.0	180.90
50.0	189.56
60.0	198.27
70.0	207.02
80.0	215.81
90.0	224.66
100.0	233.55
200.0	325.00
300.0	399.17
400.0	462.28
500.0	514.49
600.0	555.07
700.0	589.18
800.0	617.56
900.0	642.68
1000.0	664.72
1200.0	698.52
1400.0	727.47
1600.0	751.09
1800.0	772.64
2000.0	790.78
4000.0	906.25
6000.0	976.32
8000.0	1029.18
10000.0	1073.79
12000.0	1111.23
14000.0	1145.83
16000.0	1177.71
18000.0	1206.90
20000.0	1235.62
22000.0	1262.18
24000.0	1287.47
26000.0	1312.11
28000.0	1335.33
30000.0	1359.16
32000.0	1381.57
34000.0	1403.26
36000.0	1425.79
38000.0	1447.18
40000.0	1467.81
42000.0	1489.14
44000.0	1509.25
46000.0	1529.02
48000.0	1549.12
50000.0	1569.62
52000.0	1588.79
54000.0	1608.35
56000.0	1627.87
58000.0	1646.48
60000.0	1664.99
62000.0	1685.04
64000.0	1703.56
