Cal_V	ADC
10.0	300.88
20.0	309.31
30.0	317.82
40.0	326.41
50.0	335.10
60.0	343.87
70.0	352.73
80.0	361.68
90.0	370.72
100.0	379.84
200.0	475.93
300.0	555.18
400.0	620.77
500.0	674.60
600.0	718.23
700.0	753.47
800.0	784.34
900.0	808.47
1000.0	830.74
1200.0	866.54
1400.0	895.14
1600.0	919.82
1800.0	939.81
2000.0	959.14
4000.0	1077.17
6000.0	1147.12
8000.0	1200.27
10000.0	1244.15
12000.0	1282.94
14000.0	1317.36
16000.0	1350.22
18000.0	1378.78
20000.0	1406.35
22000.0	1432.73
24000.0	1458.21
26000.0	1482.89
28000.0	1506.36
30000.0	1529.67
32000.0	1553.22
34000.0	1575.30
36000.0	1596.76
38000.0	1619.33
40000.0	1640.27
42000.0	1660.03
44000.0	1681.92
46000.0	1702.01
48000.0	1720.89
50000.0	1741.21
52000.0	1760.94
54000.0	1779.53
56000.0	1799.00
58000.0	1818.12
60000.0	1836.72
62000.0	1854.42
64000.0	1874.21
