Cal_V	ADC
10.0	173.16
20.0	180.67
30.0	188.25
40.0	195.91
50.0	203.64
60.0	211.46
70.0	219.35
80.0	227.32
90.0	235.37
100.0	243.50
200.0	329.06
300.0	397.42
400.0	453.95
500.0	498.39
600.0	535.09
700.0	565.99
800.0	591.39
900.0	613.69
1000.0	632.59
1200.0	665.60
1400.0	692.86
1600.0	715.40
1800.0	735.47
2000.0	752.78
4000.0	861.70
6000.0	927.86
8000.0	980.96
10000.0	1026.87
12000.0	1068.18
14000.0	1105.36
16000.0	1138.32
18000.0	1169.20
20000.0	1198.50
22000.0	1225.15
24000.0	1251.36
26000.0	1275.87
28000.0	1300.31
30000.0	1323.11
32000.0	1345.13
34000.0	1368.12
36000.0	1389.18
38000.0	1410.42
40000.0	1431.91
42000.0	1452.01
44000.0	1471.99
46000.0	1492.12
48000.0	1511.85
50000.0	1531.25
52000.0	1550.81
54000.0	1570.95
56000.0	1588.86
58000.0	1608.24
60000.0	1626.99
62000.0	1645.57
64000.0	1664.68
