Cal_V	ADC
10.0	281.74
20.0	289.29
30.0	296.90
40.0	304.55
50.0	312.24
60.0	319.99
70.0	327.78
80.0	335.62
90.0	343.50
100.0	351.44
200.0	433.37
300.0	497.46
400.0	549.86
500.0	592.22
600.0	626.66
700.0	655.55
800.0	679.97
900.0	701.78
1000.0	719.80
1200.0	751.35
1400.0	778.19
1600.0	799.91
1800.0	819.30
2000.0	836.14
4000.0	946.97
6000.0	1014.01
8000.0	1066.94
10000.0	1109.17
12000.0	1146.57
14000.0	1180.67
16000.0	1211.07
18000.0	1240.68
20000.0	1267.60
22000.0	1293.88
24000.0	1318.59
26000.0	1342.70
28000.0	1366.03
30000.0	1388.88
32000.0	1410.71
34000.0	1432.63
36000.0	1454.30
38000.0	1474.77
40000.0	1495.46
42000.0	1515.82
44000.0	1535.73
46000.0	1555.72
48000.0	1576.05
50000.0	1594.15
52000.0	1614.35
54000.0	1632.88
56000.0	1652.42
58000.0	1670.71
60000.0	1689.89
62000.0	1708.07
64000.0	1725.90
