Cal_V	ADC
10.0	314.75
20.0	322.25
30.0	329.86
40.0	337.56
50.0	345.35
60.0	353.25
70.0	361.24
80.0	369.33
90.0	377.51
100.0	385.80
200.0	474.01
300.0	542.68
400.0	599.08
500.0	644.93
600.0	681.00
700.0	711.73
800.0	737.27
900.0	759.96
1000.0	780.09
1200.0	812.08
1400.0	839.64
1600.0	861.79
1800.0	881.18
2000.0	899.46
4000.0	1012.07
6000.0	1080.70
8000.0	1133.48
10000.0	1176.24
12000.0	1214.25
14000.0	1248.19
16000.0	1279.27
18000.0	1308.95
20000.0	1336.85
22000.0	1363.12
24000.0	1388.17
26000.0	1412.86
28000.0	1436.79
30000.0	1458.93
32000.0	1481.69
34000.0	1503.83
36000.0	1525.42
38000.0	1546.58
40000.0	1567.98
42000.0	1588.39
44000.0	1608.56
46000.0	1629.49
48000.0	1648.71
50000.0	1667.84
52000.0	1687.87
54000.0	1707.27
56000.0	1725.29
58000.0	1745.20
60000.0	1763.98
62000.0	1781.61
64000.0	1800.29
