Cal_V	ADC
10.0	422.66
20.0	431.28
30.0	439.95
40.0	448.66
50.0	457.43
60.0	466.24
70.0	475.11
80.0	484.02
90.0	492.98
100.0	501.99
200.0	594.81
300.0	672.38
400.0	737.93
500.0	791.27
600.0	835.10
700.0	869.58
800.0	899.14
900.0	923.91
1000.0	945.03
1200.0	980.51
1400.0	1008.86
1600.0	1033.39
1800.0	1053.82
2000.0	1071.70
4000.0	1185.62
6000.0	1254.79
8000.0	1306.34
10000.0	1348.50
12000.0	1385.83
14000.0	1419.19
16000.0	1449.85
18000.0	1478.70
20000.0	1505.74
22000.0	1530.97
24000.0	1557.49
26000.0	1581.07
28000.0	1603.62
30000.0	1627.21
32000.0	1648.40
34000.0	1669.95
36000.0	1691.43
38000.0	1711.83
40000.0	1731.86
42000.0	1752.48
44000.0	1772.03
46000.0	1789.90
48000.0	1809.95
50000.0	1828.92
52000.0	1847.30
54000.0	1865.69
56000.0	1885.03
58000.0	1903.13
60000.0	1920.77
62000.0	1940.10
64000.0	1957.80
