Cal_V	ADC
10.0	299.01
20.0	306.86
30.0	314.78
40.0	322.76
50.0	330.81
60.0	338.93
70.0	347.12
80.0	355.38
90.0	363.70
100.0	372.09
200.0	459.71
300.0	528.29
400.0	584.73
500.0	629.57
600.0	666.21
700.0	697.36
800.0	722.95
900.0	744.81
1000.0	764.18
1200.0	798.06
1400.0	825.10
1600.0	847.11
1800.0	866.95
2000.0	885.01
4000.0	997.32
6000.0	1065.96
8000.0	1118.92
10000.0	1161.64
12000.0	1198.86
14000.0	1234.14
16000.0	1264.82
18000.0	1294.81
20000.0	1322.50
22000.0	1348.66
24000.0	1373.94
26000.0	1397.64
28000.0	1421.28
30000.0	1443.80
32000.0	1466.50
34000.0	1488.10
36000.0	1510.28
38000.0	1530.66
40000.0	1551.77
42000.0	1573.01
44000.0	1592.61
46000.0	1612.69
48000.0	1633.08
50000.0	1652.03
52000.0	1671.19
54000.0	1690.48
56000.0	1709.68
58000.0	1728.33
60000.0	1747.07
62000.0	1765.55
64000.0	1783.60
