Cal_V	ADC
10.0	310.67
20.0	318.65
30.0	326.72
40.0	334.88
50.0	343.13
60.0	351.47
70.0	359.90
80.0	368.41
90.0	377.01
100.0	385.71
200.0	477.50
300.0	551.00
400.0	611.17
500.0	660.26
600.0	700.45
700.0	732.62
800.0	760.24
900.0	783.97
1000.0	804.47
1200.0	839.26
1400.0	866.56
1600.0	890.70
1800.0	910.82
2000.0	929.20
4000.0	1044.70
6000.0	1113.64
8000.0	1168.85
10000.0	1209.57
12000.0	1247.65
14000.0	1282.22
16000.0	1314.57
18000.0	1342.94
20000.0	1370.59
22000.0	1397.53
24000.0	1423.92
26000.0	1448.22
28000.0	1471.10
30000.0	1494.50
32000.0	1516.13
34000.0	1539.10
36000.0	1560.28
38000.0	1583.03
40000.0	1602.25
42000.0	1623.93
44000.0	1643.97
46000.0	1663.09
48000.0	1684.10
50000.0	1703.62
52000.0	1722.20
54000.0	1742.07
56000.0	1761.28
58000.0	1779.45
60000.0	1798.18
62000.0	1816.79
64000.0	1834.98
