Cal_V	ADC
10.0	324.75
20.0	333.66
30.0	342.62
40.0	351.63
50.0	360.69
60.0	369.79
70.0	378.95
80.0	388.15
90.0	397.40
100.0	406.70
200.0	502.38
300.0	580.20
400.0	647.18
500.0	701.57
600.0	744.68
700.0	780.58
800.0	810.90
900.0	836.50
1000.0	858.13
1200.0	894.70
1400.0	924.30
1600.0	948.87
1800.0	963.00
2000.0	975.15
4000.0	1106.19
6000.0	1177.26
8000.0	1229.69
10000.0	1273.28
12000.0	1312.50
14000.0	1346.03
16000.0	1378.38
18000.0	1407.26
20000.0	1435.87
22000.0	1462.33
24000.0	1488.24
26000.0	1512.88
28000.0	1535.45
30000.0	1560.05
32000.0	1581.85
34000.0	1604.17
36000.0	1626.66
38000.0	1647.57
40000.0	1667.78
42000.0	1689.34
44000.0	1708.82
46000.0	1727.82
48000.0	1747.92
50000.0	1766.75
52000.0	1784.91
54000.0	1804.28
56000.0	1822.32
58000.0	1839.25
60000.0	1856.56
62000.0	1874.93
64000.0	1892.17
