Cal_V	ADC
10.0	290.37
20.0	298.70
30.0	307.06
40.0	315.45
50.0	323.86
60.0	332.29
70.0	340.76
80.0	349.25
90.0	357.76
100.0	366.31
200.0	453.20
300.0	520.92
400.0	577.49
500.0	622.22
600.0	658.76
700.0	689.42
800.0	715.28
900.0	737.28
1000.0	757.39
1200.0	790.61
1400.0	817.40
1600.0	839.88
1800.0	859.24
2000.0	876.87
4000.0	988.26
6000.0	1058.53
8000.0	1109.64
10000.0	1152.72
12000.0	1190.41
14000.0	1224.57
16000.0	1255.29
18000.0	1284.25
20000.0	1312.44
22000.0	1338.36
24000.0	1363.35
26000.0	1387.78
28000.0	1411.29
30000.0	1433.16
32000.0	1455.43
34000.0	1477.03
36000.0	1499.22
38000.0	1519.75
40000.0	1540.59
42000.0	1561.47
44000.0	1580.60
46000.0	1600.57
48000.0	1621.40
50000.0	1640.20
52000.0	1658.59
54000.0	1678.05
56000.0	1697.41
58000.0	1715.18
60000.0	1733.93
62000.0	1752.45
64000.0	1770.50
