Cal_V	ADC
10.0	264.82
20.0	272.99
30.0	281.26
40.0	289.64
50.0	298.12
60.0	306.70
70.0	315.39
80.0	324.18
90.0	333.08
100.0	342.08
200.0	437.79
300.0	514.47
400.0	577.78
500.0	629.57
600.0	671.28
700.0	705.37
800.0	734.01
900.0	758.31
1000.0	780.13
1200.0	815.06
1400.0	844.19
1600.0	867.98
1800.0	888.99
2000.0	907.15
4000.0	1022.96
6000.0	1093.32
8000.0	1145.89
10000.0	1190.58
12000.0	1227.11
14000.0	1260.75
16000.0	1293.34
18000.0	1321.93
20000.0	1349.56
22000.0	1376.15
24000.0	1401.82
26000.0	1427.06
28000.0	1449.99
30000.0	1472.93
32000.0	1495.55
34000.0	1517.96
36000.0	1539.11
38000.0	1561.29
40000.0	1582.60
42000.0	1602.98
44000.0	1623.86
46000.0	1643.06
48000.0	1662.75
50000.0	1683.50
52000.0	1703.19
54000.0	1720.87
56000.0	1740.59
58000.0	1759.42
60000.0	1777.29
62000.0	1796.24
64000.0	1815.33
