Cal_V	ADC
10.0	189.05
20.0	196.37
30.0	203.75
40.0	211.19
50.0	218.69
60.0	226.25
70.0	233.87
80.0	241.56
90.0	249.30
100.0	257.11
200.0	338.52
300.0	403.75
400.0	457.01
500.0	498.44
600.0	532.87
700.0	561.67
800.0	586.19
900.0	607.47
1000.0	626.87
1200.0	658.68
1400.0	684.91
1600.0	707.94
1800.0	727.74
2000.0	744.76
4000.0	855.00
6000.0	922.66
8000.0	977.68
10000.0	1025.15
12000.0	1067.70
14000.0	1103.92
16000.0	1136.57
18000.0	1168.33
20000.0	1196.38
22000.0	1223.30
24000.0	1248.64
26000.0	1273.63
28000.0	1297.44
30000.0	1320.86
32000.0	1342.88
34000.0	1364.88
36000.0	1385.96
38000.0	1407.50
40000.0	1429.36
42000.0	1449.02
44000.0	1468.57
46000.0	1489.51
48000.0	1508.91
50000.0	1528.09
52000.0	1547.39
54000.0	1567.32
56000.0	1585.85
58000.0	1605.53
60000.0	1623.35
62000.0	1642.94
64000.0	1661.47
