Cal_V	ADC
10.0	280.70
20.0	288.40
30.0	296.15
40.0	303.95
50.0	311.81
60.0	319.72
70.0	327.68
80.0	335.70
90.0	343.78
100.0	351.90
200.0	436.10
300.0	501.54
400.0	555.67
500.0	599.13
600.0	634.39
700.0	663.12
800.0	688.30
900.0	710.05
1000.0	728.70
1200.0	760.43
1400.0	786.70
1600.0	809.15
1800.0	828.10
2000.0	845.47
4000.0	955.68
6000.0	1024.57
8000.0	1076.88
10000.0	1120.61
12000.0	1157.80
14000.0	1191.10
16000.0	1221.98
18000.0	1251.13
20000.0	1278.01
22000.0	1305.38
24000.0	1329.95
26000.0	1353.96
28000.0	1377.51
30000.0	1399.68
32000.0	1422.81
34000.0	1445.29
36000.0	1466.17
38000.0	1488.20
40000.0	1507.98
42000.0	1527.45
44000.0	1548.99
46000.0	1569.47
48000.0	1588.58
50000.0	1608.34
52000.0	1627.88
54000.0	1646.55
56000.0	1665.34
58000.0	1684.44
60000.0	1702.80
62000.0	1720.85
64000.0	1739.75
