Cal_V	ADC
10.0	250.07
20.0	257.61
30.0	265.22
40.0	272.90
50.0	280.65
60.0	288.46
70.0	296.34
80.0	304.29
90.0	312.31
100.0	320.39
200.0	404.96
300.0	470.96
400.0	526.16
500.0	570.35
600.0	605.66
700.0	635.81
800.0	661.09
900.0	682.72
1000.0	701.74
1200.0	734.16
1400.0	760.21
1600.0	783.12
1800.0	802.14
2000.0	819.80
4000.0	929.87
6000.0	998.28
8000.0	1051.05
10000.0	1092.96
12000.0	1130.15
14000.0	1164.06
16000.0	1195.03
18000.0	1224.21
20000.0	1251.91
22000.0	1278.06
24000.0	1304.07
26000.0	1327.80
28000.0	1351.22
30000.0	1373.92
32000.0	1396.77
34000.0	1418.25
36000.0	1439.68
38000.0	1460.64
40000.0	1481.97
42000.0	1502.46
44000.0	1522.36
46000.0	1542.66
48000.0	1562.88
50000.0	1581.65
52000.0	1601.59
54000.0	1620.85
56000.0	1640.02
58000.0	1658.23
60000.0	1677.47
62000.0	1695.87
64000.0	1713.98
