Cal_V	ADC
10.0	302.00
20.0	310.34
30.0	318.74
40.0	327.20
50.0	335.72
60.0	344.29
70.0	352.93
80.0	361.62
90.0	370.38
100.0	379.19
200.0	470.53
300.0	544.28
400.0	604.21
500.0	655.40
600.0	694.94
700.0	728.55
800.0	756.35
900.0	781.83
1000.0	802.16
1200.0	838.50
1400.0	868.28
1600.0	893.60
1800.0	913.91
2000.0	932.17
4000.0	1053.25
6000.0	1125.16
8000.0	1179.96
10000.0	1224.96
12000.0	1263.38
14000.0	1299.53
16000.0	1331.17
18000.0	1361.37
20000.0	1390.00
22000.0	1416.80
24000.0	1442.92
26000.0	1468.36
28000.0	1492.64
30000.0	1516.70
32000.0	1539.99
34000.0	1564.09
36000.0	1584.93
38000.0	1605.08
40000.0	1626.59
42000.0	1646.52
44000.0	1667.33
46000.0	1689.24
48000.0	1709.25
50000.0	1728.21
52000.0	1749.60
54000.0	1767.08
56000.0	1785.95
58000.0	1805.46
60000.0	1824.06
62000.0	1842.10
64000.0	1861.61
