Cal_V	ADC
10.0	292.47
20.0	301.49
30.0	310.52
40.0	319.54
50.0	328.57
60.0	337.60
70.0	346.62
80.0	355.65
90.0	364.67
100.0	373.70
200.0	463.96
300.0	532.90
400.0	591.38
500.0	639.80
600.0	677.85
700.0	709.99
800.0	736.29
900.0	759.28
1000.0	780.10
1200.0	813.82
1400.0	840.86
1600.0	864.09
1800.0	884.36
2000.0	902.17
4000.0	1015.32
6000.0	1085.15
8000.0	1137.47
10000.0	1180.48
12000.0	1218.42
14000.0	1252.64
16000.0	1283.88
18000.0	1313.92
20000.0	1340.27
22000.0	1367.38
24000.0	1393.02
26000.0	1417.10
28000.0	1440.83
30000.0	1463.67
32000.0	1486.45
34000.0	1508.41
36000.0	1529.62
38000.0	1552.07
40000.0	1572.34
42000.0	1591.91
44000.0	1612.81
46000.0	1632.66
48000.0	1652.88
50000.0	1671.92
52000.0	1691.93
54000.0	1710.95
56000.0	1728.78
58000.0	1748.38
60000.0	1767.24
62000.0	1784.64
64000.0	1803.64
