Cal_V	ADC
10.0	306.90
20.0	314.80
30.0	322.78
40.0	330.84
50.0	338.98
60.0	347.21
70.0	355.51
80.0	363.90
90.0	372.37
100.0	380.92
200.0	470.93
300.0	542.08
400.0	601.56
500.0	651.07
600.0	689.97
700.0	722.88
800.0	749.85
900.0	774.32
1000.0	794.38
1200.0	828.77
1400.0	856.50
1600.0	880.23
1800.0	900.98
2000.0	918.40
4000.0	1034.06
6000.0	1103.25
8000.0	1156.35
10000.0	1200.67
12000.0	1238.82
14000.0	1272.64
16000.0	1305.18
18000.0	1334.46
20000.0	1362.63
22000.0	1389.37
24000.0	1415.17
26000.0	1440.26
28000.0	1463.31
30000.0	1487.85
32000.0	1510.20
34000.0	1531.20
36000.0	1553.50
38000.0	1575.01
40000.0	1595.54
42000.0	1617.25
44000.0	1636.78
46000.0	1656.59
48000.0	1677.98
50000.0	1697.82
52000.0	1716.88
54000.0	1736.03
56000.0	1755.32
58000.0	1774.18
60000.0	1791.80
62000.0	1812.19
64000.0	1830.11
