Cal_V	ADC
10.0	246.16
20.0	246.16
30.0	246.16
40.0	246.16
50.0	246.16
60.0	246.16
70.0	246.16
80.0	246.16
90.0	246.16
100.0	246.16
200.0	246.16
300.0	245.06
400.0	244.87
500.0	244.61
600.0	244.44
700.0	244.19
800.0	243.95
900.0	243.92
1000.0	243.74
1200.0	243.54
1400.0	243.29
1600.0	243.24
1800.0	243.06
2000.0	242.83
4000.0	242.67
6000.0	242.10
8000.0	241.92
10000.0	241.56
12000.0	241.69
14000.0	241.32
16000.0	241.37
18000.0	241.34
20000.0	240.92
22000.0	240.95
24000.0	240.86
26000.0	240.69
28000.0	240.62
30000.0	240.42
32000.0	240.32
34000.0	240.22
36000.0	240.50
38000.0	240.00
40000.0	240.01
42000.0	240.15
44000.0	239.88
46000.0	239.71
48000.0	240.10
50000.0	239.52
52000.0	239.51
54000.0	239.53
56000.0	239.16
58000.0	239.05
60000.0	239.08
62000.0	238.92
64000.0	238.61
