Cal_V	ADC
10.0	277.35
20.0	285.72
30.0	294.17
40.0	302.68
50.0	311.27
60.0	319.92
70.0	328.66
80.0	337.46
90.0	346.34
100.0	355.29
200.0	448.76
300.0	523.37
400.0	585.65
500.0	636.19
600.0	676.63
700.0	710.46
800.0	738.20
900.0	762.70
1000.0	784.62
1200.0	819.58
1400.0	847.69
1600.0	871.73
1800.0	892.72
2000.0	910.75
4000.0	1027.68
6000.0	1098.03
8000.0	1150.45
10000.0	1194.38
12000.0	1232.88
14000.0	1268.09
16000.0	1299.88
18000.0	1329.18
20000.0	1356.99
22000.0	1383.40
24000.0	1408.15
26000.0	1434.64
28000.0	1457.69
30000.0	1481.51
32000.0	1504.58
34000.0	1525.62
36000.0	1548.31
38000.0	1569.72
40000.0	1590.25
42000.0	1611.44
44000.0	1632.40
46000.0	1652.14
48000.0	1671.16
50000.0	1691.55
52000.0	1711.01
54000.0	1730.95
56000.0	1749.93
58000.0	1768.08
60000.0	1786.58
62000.0	1805.61
64000.0	1823.48
