Cal_V	ADC
10.0	179.43
20.0	187.44
30.0	195.53
40.0	203.69
50.0	211.93
60.0	220.25
70.0	228.63
80.0	237.10
90.0	245.64
100.0	254.25
200.0	344.51
300.0	420.59
400.0	484.50
500.0	536.21
600.0	578.34
700.0	612.73
800.0	642.00
900.0	666.25
1000.0	687.82
1200.0	722.67
1400.0	751.90
1600.0	776.41
1800.0	797.55
2000.0	815.43
4000.0	930.42
6000.0	999.21
8000.0	1055.20
10000.0	1102.35
12000.0	1144.46
14000.0	1180.83
16000.0	1214.06
18000.0	1244.31
20000.0	1273.07
22000.0	1299.95
24000.0	1324.82
26000.0	1350.48
28000.0	1374.12
30000.0	1396.48
32000.0	1418.45
34000.0	1441.14
36000.0	1461.78
38000.0	1483.18
40000.0	1504.68
42000.0	1524.32
44000.0	1544.22
46000.0	1564.09
48000.0	1583.28
50000.0	1602.51
52000.0	1621.33
54000.0	1641.49
56000.0	1659.42
58000.0	1678.83
60000.0	1697.22
62000.0	1715.43
64000.0	1734.05
