Cal_V	ADC
10.0	279.26
20.0	287.78
30.0	296.38
40.0	305.04
50.0	313.77
60.0	322.57
70.0	331.44
80.0	340.37
90.0	349.38
100.0	358.45
200.0	452.97
300.0	529.89
400.0	595.45
500.0	647.92
600.0	690.05
700.0	724.71
800.0	753.55
900.0	779.13
1000.0	799.85
1200.0	835.20
1400.0	863.72
1600.0	887.58
1800.0	908.49
2000.0	926.58
4000.0	1043.39
6000.0	1113.75
8000.0	1167.15
10000.0	1210.43
12000.0	1248.75
14000.0	1282.97
16000.0	1313.96
18000.0	1343.74
20000.0	1371.66
22000.0	1397.95
24000.0	1423.78
26000.0	1449.83
28000.0	1472.51
30000.0	1495.57
32000.0	1517.43
34000.0	1540.54
36000.0	1561.68
38000.0	1582.61
40000.0	1603.46
42000.0	1624.08
44000.0	1644.37
46000.0	1665.08
48000.0	1684.50
50000.0	1704.98
52000.0	1722.82
54000.0	1743.02
56000.0	1762.09
58000.0	1780.13
60000.0	1799.38
62000.0	1818.49
64000.0	1836.10
