Cal_V	ADC
10.0	310.54
20.0	318.20
30.0	325.93
40.0	333.74
50.0	341.62
60.0	349.58
70.0	357.61
80.0	365.72
90.0	373.90
100.0	382.15
200.0	468.84
300.0	536.37
400.0	593.46
500.0	638.30
600.0	674.87
700.0	707.00
800.0	731.72
900.0	755.31
1000.0	775.56
1200.0	808.27
1400.0	834.70
1600.0	858.32
1800.0	878.28
2000.0	895.86
4000.0	1010.88
6000.0	1079.22
8000.0	1131.68
10000.0	1175.56
12000.0	1212.43
14000.0	1247.34
16000.0	1279.07
18000.0	1308.91
20000.0	1335.15
22000.0	1362.55
24000.0	1388.41
26000.0	1412.54
28000.0	1436.18
30000.0	1459.32
32000.0	1481.84
34000.0	1503.69
36000.0	1524.63
38000.0	1546.63
40000.0	1567.10
42000.0	1587.57
44000.0	1607.90
46000.0	1628.49
48000.0	1648.12
50000.0	1667.14
52000.0	1686.10
54000.0	1705.72
56000.0	1724.26
58000.0	1743.90
60000.0	1762.32
62000.0	1780.81
64000.0	1799.76
