Cal_V	ADC
10.0	356.09
20.0	364.27
30.0	372.51
40.0	380.81
50.0	389.17
60.0	397.60
70.0	406.08
80.0	414.63
90.0	423.24
100.0	431.91
200.0	522.01
300.0	591.68
400.0	649.68
500.0	695.88
600.0	732.85
700.0	766.00
800.0	792.49
900.0	815.55
1000.0	836.13
1200.0	869.63
1400.0	897.55
1600.0	921.51
1800.0	941.42
2000.0	959.66
4000.0	1076.53
6000.0	1145.22
8000.0	1198.27
10000.0	1242.60
12000.0	1280.76
14000.0	1316.12
16000.0	1347.22
18000.0	1376.58
20000.0	1404.36
22000.0	1430.97
24000.0	1455.92
26000.0	1481.16
28000.0	1504.53
30000.0	1527.99
32000.0	1551.87
34000.0	1572.29
36000.0	1594.32
38000.0	1615.30
40000.0	1637.06
42000.0	1656.31
44000.0	1677.29
46000.0	1697.54
48000.0	1717.00
50000.0	1735.99
52000.0	1756.03
54000.0	1774.61
56000.0	1792.91
58000.0	1812.78
60000.0	1833.63
62000.0	1848.22
64000.0	1867.11
