Cal_V	ADC
10.0	352.30
20.0	360.62
30.0	369.03
40.0	377.50
50.0	386.05
60.0	394.68
70.0	403.38
80.0	412.16
90.0	421.02
100.0	429.95
200.0	523.41
300.0	598.28
400.0	660.94
500.0	712.31
600.0	754.20
700.0	787.25
800.0	815.82
900.0	840.80
1000.0	861.84
1200.0	896.13
1400.0	924.99
1600.0	948.71
1800.0	969.78
2000.0	987.23
4000.0	1102.99
6000.0	1172.27
8000.0	1223.63
10000.0	1266.63
12000.0	1304.64
14000.0	1338.79
16000.0	1370.77
18000.0	1399.25
20000.0	1428.19
22000.0	1453.43
24000.0	1478.57
26000.0	1502.95
28000.0	1525.83
30000.0	1550.62
32000.0	1572.58
34000.0	1594.04
36000.0	1616.11
38000.0	1638.03
40000.0	1657.41
42000.0	1679.04
44000.0	1698.85
46000.0	1718.67
48000.0	1738.48
50000.0	1757.85
52000.0	1776.84
54000.0	1796.11
56000.0	1815.27
58000.0	1833.40
60000.0	1851.44
62000.0	1869.60
64000.0	1888.36
