Cal_V	ADC
10.0	308.87
20.0	317.77
30.0	326.67
40.0	335.57
50.0	344.48
60.0	353.38
70.0	362.28
80.0	371.18
90.0	380.09
100.0	388.99
200.0	478.01
300.0	550.58
400.0	609.15
500.0	659.64
600.0	698.79
700.0	731.83
800.0	760.15
900.0	784.43
1000.0	806.30
1200.0	841.86
1400.0	871.11
1600.0	896.35
1800.0	916.88
2000.0	935.66
4000.0	1054.49
6000.0	1124.27
8000.0	1175.98
10000.0	1219.66
12000.0	1256.88
14000.0	1290.38
16000.0	1322.88
18000.0	1352.05
20000.0	1379.69
22000.0	1407.53
24000.0	1433.06
26000.0	1457.61
28000.0	1481.60
30000.0	1505.62
32000.0	1527.23
34000.0	1550.43
36000.0	1571.11
38000.0	1592.87
40000.0	1613.39
42000.0	1635.09
44000.0	1653.94
46000.0	1674.31
48000.0	1694.51
50000.0	1713.81
52000.0	1732.67
54000.0	1751.96
56000.0	1771.17
58000.0	1788.86
60000.0	1808.34
62000.0	1827.21
64000.0	1844.33
