Cal_V	ADC
10.0	138.83
20.0	148.14
30.0	157.44
40.0	166.75
50.0	176.05
60.0	185.36
70.0	194.66
80.0	203.96
90.0	213.27
100.0	222.57
200.0	315.62
300.0	393.98
400.0	464.24
500.0	522.61
600.0	569.17
700.0	607.13
800.0	638.34
900.0	665.48
1000.0	688.73
1200.0	726.27
1400.0	754.54
1600.0	780.87
1800.0	800.43
2000.0	818.70
4000.0	934.66
6000.0	1006.62
8000.0	1059.29
10000.0	1100.36
12000.0	1139.66
14000.0	1173.13
16000.0	1204.75
18000.0	1233.83
20000.0	1261.99
22000.0	1287.68
24000.0	1312.56
26000.0	1336.95
28000.0	1359.89
30000.0	1382.65
32000.0	1406.04
34000.0	1428.63
36000.0	1449.95
38000.0	1470.40
40000.0	1490.78
42000.0	1512.14
44000.0	1531.86
46000.0	1551.67
48000.0	1572.82
50000.0	1590.97
52000.0	1611.62
54000.0	1630.36
56000.0	1648.37
58000.0	1667.94
60000.0	1686.96
62000.0	1705.74
64000.0	1724.18
