Cal_V	ADC
10.0	221.43
20.0	229.79
30.0	238.20
40.0	246.65
50.0	255.15
60.0	263.70
70.0	272.29
80.0	280.93
90.0	289.61
100.0	298.34
200.0	388.18
300.0	458.37
400.0	517.36
500.0	564.16
600.0	601.61
700.0	633.25
800.0	660.03
900.0	682.67
1000.0	703.12
1200.0	735.77
1400.0	764.75
1600.0	787.67
1800.0	807.79
2000.0	825.39
4000.0	940.87
6000.0	1010.03
8000.0	1063.45
10000.0	1107.09
12000.0	1145.31
14000.0	1180.43
16000.0	1211.45
18000.0	1241.76
20000.0	1269.03
22000.0	1296.70
24000.0	1321.56
26000.0	1346.97
28000.0	1370.27
30000.0	1393.20
32000.0	1416.39
34000.0	1438.94
36000.0	1460.20
38000.0	1482.09
40000.0	1502.79
42000.0	1523.70
44000.0	1544.30
46000.0	1565.40
48000.0	1585.36
50000.0	1604.58
52000.0	1624.32
54000.0	1643.55
56000.0	1662.07
58000.0	1682.64
60000.0	1701.37
62000.0	1719.06
64000.0	1738.10
