Cal_V	ADC
10.0	260.41
20.0	268.72
30.0	277.02
40.0	285.33
50.0	293.64
60.0	301.94
70.0	310.25
80.0	318.56
90.0	326.86
100.0	335.17
200.0	418.24
300.0	481.26
400.0	533.83
500.0	577.80
600.0	614.19
700.0	643.88
800.0	667.95
900.0	689.79
1000.0	708.71
1200.0	740.13
1400.0	766.76
1600.0	792.47
1800.0	810.47
2000.0	829.69
4000.0	940.23
6000.0	1008.60
8000.0	1061.81
10000.0	1103.87
12000.0	1140.34
14000.0	1175.09
16000.0	1204.87
18000.0	1234.73
20000.0	1261.09
22000.0	1286.44
24000.0	1310.73
26000.0	1336.18
28000.0	1361.06
30000.0	1382.88
32000.0	1405.08
34000.0	1426.21
36000.0	1448.30
38000.0	1467.60
40000.0	1488.24
42000.0	1510.10
44000.0	1527.68
46000.0	1549.17
48000.0	1568.58
50000.0	1587.34
52000.0	1606.23
54000.0	1625.95
56000.0	1643.17
58000.0	1661.18
60000.0	1680.07
62000.0	1699.41
64000.0	1717.10
