Cal_V	ADC
10.0	309.91
20.0	318.36
30.0	326.83
40.0	335.32
50.0	343.84
60.0	352.37
70.0	360.93
80.0	369.51
90.0	378.12
100.0	386.74
200.0	474.21
300.0	542.80
400.0	600.17
500.0	647.58
600.0	685.40
700.0	717.82
800.0	743.46
900.0	767.25
1000.0	786.88
1200.0	819.17
1400.0	846.78
1600.0	868.16
1800.0	887.62
2000.0	905.72
4000.0	1015.58
6000.0	1082.97
8000.0	1133.80
10000.0	1176.60
12000.0	1212.22
14000.0	1245.44
16000.0	1274.96
18000.0	1304.17
20000.0	1330.72
22000.0	1355.55
24000.0	1380.35
26000.0	1403.27
28000.0	1426.70
30000.0	1448.78
32000.0	1470.68
34000.0	1493.04
36000.0	1513.67
38000.0	1533.41
40000.0	1553.54
42000.0	1573.56
44000.0	1592.76
46000.0	1613.26
48000.0	1632.40
50000.0	1649.94
52000.0	1668.28
54000.0	1687.65
56000.0	1705.64
58000.0	1722.80
60000.0	1741.92
62000.0	1759.31
64000.0	1777.24
