Cal_V	ADC
10.0	290.51
20.0	299.23
30.0	308.01
40.0	316.85
50.0	325.76
60.0	334.72
70.0	343.75
80.0	352.84
90.0	361.99
100.0	371.20
200.0	466.70
300.0	543.05
400.0	608.48
500.0	661.24
600.0	704.23
700.0	738.80
800.0	768.77
900.0	792.94
1000.0	814.89
1200.0	850.66
1400.0	879.77
1600.0	904.23
1800.0	925.46
2000.0	944.52
4000.0	1061.57
6000.0	1131.42
8000.0	1185.46
10000.0	1229.57
12000.0	1267.89
14000.0	1303.17
16000.0	1334.70
18000.0	1364.60
20000.0	1392.27
22000.0	1419.45
24000.0	1445.47
26000.0	1469.77
28000.0	1494.30
30000.0	1517.50
32000.0	1540.26
34000.0	1563.49
36000.0	1584.77
38000.0	1605.68
40000.0	1628.40
42000.0	1649.20
44000.0	1669.21
46000.0	1689.91
48000.0	1709.94
50000.0	1729.33
52000.0	1749.21
54000.0	1768.20
56000.0	1787.16
58000.0	1807.01
60000.0	1826.78
62000.0	1843.90
64000.0	1862.92
