Cal_V	ADC
10.0	351.55
20.0	358.99
30.0	366.49
40.0	374.04
50.0	381.65
60.0	389.31
70.0	397.03
80.0	404.80
90.0	412.63
100.0	420.52
200.0	502.46
300.0	564.99
400.0	615.96
500.0	656.83
600.0	690.83
700.0	719.32
800.0	743.38
900.0	764.08
1000.0	782.31
1200.0	812.86
1400.0	838.87
1600.0	860.73
1800.0	879.53
2000.0	897.77
4000.0	1005.72
6000.0	1074.61
8000.0	1125.60
10000.0	1168.64
12000.0	1204.70
14000.0	1238.55
16000.0	1269.29
18000.0	1297.96
20000.0	1325.38
22000.0	1351.08
24000.0	1376.35
26000.0	1399.85
28000.0	1423.85
30000.0	1446.97
32000.0	1469.09
34000.0	1490.80
36000.0	1512.19
38000.0	1532.07
40000.0	1552.98
42000.0	1573.86
44000.0	1593.25
46000.0	1613.89
48000.0	1632.56
50000.0	1652.26
52000.0	1671.98
54000.0	1690.83
56000.0	1708.55
58000.0	1726.74
60000.0	1746.55
62000.0	1764.91
64000.0	1782.36
