Cal_V	ADC
10.0	306.87
20.0	315.85
30.0	324.83
40.0	333.81
50.0	342.79
60.0	351.77
70.0	360.76
80.0	369.74
90.0	378.72
100.0	387.70
200.0	477.51
300.0	545.86
400.0	603.66
500.0	650.94
600.0	689.77
700.0	721.42
800.0	747.87
900.0	770.52
1000.0	790.66
1200.0	825.00
1400.0	851.07
1600.0	875.49
1800.0	895.30
2000.0	912.26
4000.0	1028.05
6000.0	1097.05
8000.0	1149.17
10000.0	1192.12
12000.0	1229.82
14000.0	1264.39
16000.0	1294.92
18000.0	1324.77
20000.0	1352.19
22000.0	1380.04
24000.0	1404.71
26000.0	1431.10
28000.0	1453.43
30000.0	1476.44
32000.0	1499.74
34000.0	1521.91
36000.0	1544.20
38000.0	1564.04
40000.0	1584.35
42000.0	1605.25
44000.0	1627.31
46000.0	1647.56
48000.0	1666.92
50000.0	1686.67
52000.0	1706.28
54000.0	1724.54
56000.0	1744.64
58000.0	1763.22
60000.0	1781.25
62000.0	1800.51
64000.0	1819.19
