Cal_V	ADC
10.0	288.28
20.0	296.88
30.0	305.57
40.0	314.36
50.0	323.23
60.0	332.19
70.0	341.25
80.0	350.39
90.0	359.62
100.0	368.95
200.0	467.18
300.0	545.92
400.0	614.02
500.0	671.17
600.0	715.99
700.0	752.69
800.0	783.51
900.0	809.39
1000.0	833.07
1200.0	868.41
1400.0	899.32
1600.0	923.47
1800.0	945.10
2000.0	964.26
4000.0	1081.46
6000.0	1151.01
8000.0	1203.75
10000.0	1247.09
12000.0	1285.85
14000.0	1320.04
16000.0	1351.99
18000.0	1381.58
20000.0	1409.57
22000.0	1436.66
24000.0	1461.91
26000.0	1486.66
28000.0	1511.01
30000.0	1534.81
32000.0	1557.86
34000.0	1579.61
36000.0	1600.51
38000.0	1623.19
40000.0	1642.88
42000.0	1663.81
44000.0	1684.67
46000.0	1704.98
48000.0	1723.77
50000.0	1744.01
52000.0	1763.28
54000.0	1782.07
56000.0	1801.35
58000.0	1821.64
60000.0	1838.56
62000.0	1857.00
64000.0	1875.72
