Cal_V	ADC
10.0	296.50
20.0	304.57
30.0	312.70
40.0	320.90
50.0	329.18
60.0	337.53
70.0	345.95
80.0	354.44
90.0	363.00
100.0	371.64
200.0	461.89
300.0	533.29
400.0	592.18
500.0	640.89
600.0	679.60
700.0	711.57
800.0	738.45
900.0	761.14
1000.0	782.93
1200.0	816.09
1400.0	844.60
1600.0	867.64
1800.0	888.03
2000.0	906.06
4000.0	1020.84
6000.0	1090.09
8000.0	1142.08
10000.0	1186.00
12000.0	1224.03
14000.0	1257.26
16000.0	1289.18
18000.0	1318.89
20000.0	1345.88
22000.0	1371.96
24000.0	1395.91
26000.0	1421.17
28000.0	1444.17
30000.0	1467.17
32000.0	1489.88
34000.0	1512.11
36000.0	1532.82
38000.0	1554.20
40000.0	1574.35
42000.0	1594.22
44000.0	1613.90
46000.0	1635.23
48000.0	1654.17
50000.0	1674.29
52000.0	1694.20
54000.0	1712.91
56000.0	1730.12
58000.0	1750.70
60000.0	1768.92
62000.0	1786.52
64000.0	1804.71
